NMFS_DNA_ID,BOX_ID,BOX_POSITION,SAMPLE_ID,BATCH_ID,PROJECT_NAME,GENUS,SPECIES,LENGTH,WEIGHT,SEX,AGE,REPORTED_LIFE_STAGE,PHENOTYPE,HATCHERY_MARK,TAG_NUMBER,COLLECTION_DATE,ESTIMATED_DATE,PICKER,PICK_DATE,LEFTOVER_SAMPLE,SAMPLE_COMMENTS,STATE_F,COUNTY_F,WATERSHED,TRIB_1,TRIB_2,WATER_NAME,REACH_SITE,HATCHERY,STRAIN,LATITUDE_F,LONGITUDE_F,LOCATION_COMMENTS_F,MISEQ_ID,n,LOCATION,SLG,BARRIERS
M067766,M692,4B,M140104MKH,4325,NA,Oncorhynchus,mykiss,486,NA,Female,NA,ADULT,NA,N,NA,2/6/14,NA,CC,3/14/14,NA,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1145,412,CVB,BMOR,Hatchery
M067767,M692,4C,M140105MKH,4325,NA,Oncorhynchus,mykiss,414,NA,Male,NA,ADULT,NA,N,NA,2/6/14,NA,CC,3/14/14,NA,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1062,412,CVB,BMOR,Hatchery
M067768,M692,4D,M140106MKH,4325,NA,Oncorhynchus,mykiss,473,NA,Female,NA,ADULT,NA,AD,NA,2/6/14,NA,CC,3/14/14,NA,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1074,412,CVB,BMOR,Hatchery
M067769,M692,4E,M140107MKH,4325,NA,Oncorhynchus,mykiss,449,NA,Male,NA,ADULT,NA,AD,NA,2/6/14,NA,CC,3/14/14,NA,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1086,412,CVB,BMOR,Hatchery
M067770,M692,4F,M140108MKH,4325,NA,Oncorhynchus,mykiss,423,NA,Female,NA,ADULT,NA,AD,NA,2/6/14,NA,CC,3/14/14,None,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1098,412,CVB,BMOR,Hatchery
M067772,M692,4H,M140110MKH,4325,NA,Oncorhynchus,mykiss,429,NA,Female,NA,ADULT,NA,AD,NA,2/6/14,NA,CC,3/14/14,NA,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1122,412,CVB,BMOR,Hatchery
M067773,M692,5A,M140111MKH,4325,NA,Oncorhynchus,mykiss,478,NA,Male,NA,ADULT,NA,AD,NA,2/6/14,NA,CC,3/14/14,NA,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1134,412,CVB,BMOR,Hatchery
M067774,M692,5B,M140112MKH,4325,NA,Oncorhynchus,mykiss,469,NA,Female,NA,ADULT,NA,AD,NA,2/6/14,NA,CC,3/14/14,NA,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1146,412,CVB,BMOR,Hatchery
M067775,M692,5C,M140113MKH,4325,NA,Oncorhynchus,mykiss,421,NA,Male,NA,ADULT,NA,AD,NA,2/6/14,NA,CC,3/14/14,NA,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1063,412,CVB,BMOR,Hatchery
M067776,M692,5D,M140114MKH,4325,NA,Oncorhynchus,mykiss,597,NA,Female,NA,ADULT,NA,AD,NA,2/6/14,NA,CC,3/14/14,NA,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1075,412,CVB,BMOR,Hatchery
M067777,M692,5E,M140115MKH,4325,NA,Oncorhynchus,mykiss,495,NA,Male,NA,ADULT,NA,AD,NA,2/6/14,NA,CC,3/14/14,None,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1087,412,CVB,BMOR,Hatchery
M067778,M692,5F,M140116MKH,4325,NA,Oncorhynchus,mykiss,406,NA,Female,NA,ADULT,NA,AD,NA,2/6/14,NA,CC,3/14/14,NA,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1099,412,CVB,BMOR,Hatchery
M067780,M692,5H,M140118MKH,4325,NA,Oncorhynchus,mykiss,473,NA,Female,NA,ADULT,NA,AD,NA,2/6/14,NA,CC,3/14/14,None,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1123,412,CVB,BMOR,Hatchery
M067781,M692,6A,M140119MKH,4325,NA,Oncorhynchus,mykiss,457,NA,Male,NA,ADULT,NA,AD,NA,2/6/14,NA,CC,3/14/14,NA,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1135,412,CVB,BMOR,Hatchery
M067782,M692,6B,M140120MKH,4325,NA,Oncorhynchus,mykiss,451,NA,Female,NA,ADULT,NA,AD,NA,2/6/14,NA,CC,3/14/14,NA,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1147,412,CVB,BMOR,Hatchery
M067784,M692,6D,M140122MKH,4325,NA,Oncorhynchus,mykiss,479,NA,Female,NA,ADULT,NA,AD,NA,2/6/14,NA,CC,3/14/14,NA,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1076,412,CVB,BMOR,Hatchery
M067785,M692,6E,M140123MKH,4325,NA,Oncorhynchus,mykiss,434,NA,Male,NA,ADULT,NA,AD,NA,2/6/14,NA,CC,3/14/14,NA,PARTIAL AD CLIP,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1088,412,CVB,BMOR,Hatchery
M067786,M692,6F,M140124MKH,4325,NA,Oncorhynchus,mykiss,442,NA,Female,NA,ADULT,NA,AD,NA,2/6/14,NA,CC,3/14/14,NA,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1100,412,CVB,BMOR,Hatchery
M067788,M692,6H,M140126MKH,4325,NA,Oncorhynchus,mykiss,460,NA,Female,NA,ADULT,NA,AD,NA,2/6/14,NA,CC,3/14/14,None,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1124,412,CVB,BMOR,Hatchery
M067789,M692,7A,M140127MKH,4325,NA,Oncorhynchus,mykiss,479,NA,Male,NA,ADULT,NA,AD,NA,2/6/14,NA,CC,3/14/14,NA,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1136,412,CVB,BMOR,Hatchery
M067790,M692,7B,M140128MKH,4325,NA,Oncorhynchus,mykiss,468,NA,Female,NA,ADULT,NA,AD,NA,2/13/14,NA,CC,3/14/14,NA,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1148,412,CVB,BMOR,Hatchery
M067791,M692,7C,M140129MKH,4325,NA,Oncorhynchus,mykiss,446,NA,Male,NA,ADULT,NA,AD,NA,2/13/14,NA,CC,3/14/14,None,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1065,412,CVB,BMOR,Hatchery
M067792,M692,7D,M140130MKH,4325,NA,Oncorhynchus,mykiss,465,NA,Female,NA,ADULT,NA,AD,NA,2/13/14,NA,CC,3/14/14,NA,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1077,412,CVB,BMOR,Hatchery
M067796,M692,7H,M140134MKH,4325,NA,Oncorhynchus,mykiss,458,NA,Female,NA,ADULT,NA,AD,NA,2/13/14,NA,CC,3/14/14,NA,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1125,412,CVB,BMOR,Hatchery
M067797,M692,8A,M140135MKH,4325,NA,Oncorhynchus,mykiss,436,NA,Male,NA,ADULT,NA,AD,NA,2/13/14,NA,CC,3/14/14,None,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1137,412,CVB,BMOR,Hatchery
M067798,M692,8B,M140136MKH,4325,NA,Oncorhynchus,mykiss,439,NA,Female,NA,ADULT,NA,N,NA,2/13/14,NA,CC,3/14/14,None,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1149,412,CVB,BMOR,Hatchery
M067799,M692,8C,M140137MKH,4325,NA,Oncorhynchus,mykiss,462,NA,Male,NA,ADULT,NA,AD,NA,2/13/14,NA,CC,3/14/14,NA,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1066,412,CVB,BMOR,Hatchery
M067800,M692,8D,M140138MKH,4325,NA,Oncorhynchus,mykiss,425,NA,Female,NA,ADULT,NA,AD,NA,2/13/14,NA,CC,3/14/14,NA,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1078,412,CVB,BMOR,Hatchery
M067801,M692,8E,M140139MKH,4325,NA,Oncorhynchus,mykiss,397,NA,Female,NA,ADULT,NA,N,NA,2/13/14,NA,CC,3/14/14,NA,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1090,412,CVB,BMOR,Hatchery
M067802,M692,8F,M140140MKH,4325,NA,Oncorhynchus,mykiss,428,NA,Male,NA,ADULT,NA,AD,NA,2/13/14,NA,CC,3/14/14,NA,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1102,412,CVB,BMOR,Hatchery
M067804,M692,8H,M140142MKH,4325,NA,Oncorhynchus,mykiss,469,NA,Female,NA,ADULT,NA,AD,NA,2/20/14,NA,CC,3/14/14,NA,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1126,412,CVB,BMOR,Hatchery
M067805,M692,9A,M140143MKH,4325,NA,Oncorhynchus,mykiss,440,NA,Male,NA,ADULT,NA,AD,NA,2/20/14,NA,CC,3/14/14,None,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1138,412,CVB,BMOR,Hatchery
M067806,M692,9B,M140144MKH,4325,NA,Oncorhynchus,mykiss,454,NA,Male,NA,ADULT,NA,AD,NA,2/20/14,NA,CC,3/14/14,None,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1150,412,CVB,BMOR,Hatchery
M067807,M692,9C,M140145MKH,4325,NA,Oncorhynchus,mykiss,456,NA,Female,NA,ADULT,NA,AD,NA,2/20/14,NA,CC,3/14/14,None,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1067,412,CVB,BMOR,Hatchery
M067808,M692,9D,M140146MKH,4325,NA,Oncorhynchus,mykiss,475,NA,Male,NA,ADULT,NA,AD,NA,2/20/14,NA,CC,3/14/14,None,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1079,412,CVB,BMOR,Hatchery
M067809,M692,9E,M140147MKH,4325,NA,Oncorhynchus,mykiss,429,NA,Female,NA,ADULT,NA,AD,NA,2/20/14,NA,CC,3/14/14,None,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1091,412,CVB,BMOR,Hatchery
M067810,M692,9F,M140148MKH,4325,NA,Oncorhynchus,mykiss,468,NA,Male,NA,ADULT,NA,AD,NA,2/20/14,NA,CC,3/14/14,NA,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1103,412,CVB,BMOR,Hatchery
M067812,M692,9H,M140150MKH,4325,NA,Oncorhynchus,mykiss,462,NA,Male,NA,ADULT,NA,AD,NA,2/20/14,NA,CC,3/14/14,None,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1127,412,CVB,BMOR,Hatchery
M067813,M692,10A,M140151MKH,4325,NA,Oncorhynchus,mykiss,390,NA,Female,NA,ADULT,NA,AD,NA,2/20/14,NA,CC,3/14/14,None,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1139,412,CVB,BMOR,Hatchery
M067814,M692,10B,M140152MKH,4325,NA,Oncorhynchus,mykiss,426,NA,Male,NA,ADULT,NA,AD,NA,2/20/14,NA,CC,3/14/14,None,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1151,412,CVB,BMOR,Hatchery
M067815,M692,10C,M140153MKH,4325,NA,Oncorhynchus,mykiss,454,NA,Female,NA,ADULT,NA,AD,NA,2/20/14,NA,CC,3/14/14,None,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1068,412,CVB,BMOR,Hatchery
M067816,M692,10D,M140154MKH,4325,NA,Oncorhynchus,mykiss,446,NA,Male,NA,ADULT,NA,AD,NA,2/20/14,NA,CC,3/14/14,None,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1080,412,CVB,BMOR,Hatchery
M067817,M692,10E,M140155MKH,4325,NA,Oncorhynchus,mykiss,444,NA,Female,NA,ADULT,NA,AD,NA,2/20/14,NA,CC,3/14/14,None,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1092,412,CVB,BMOR,Hatchery
M067818,M692,10F,M140156MKH,4325,NA,Oncorhynchus,mykiss,425,NA,Male,NA,ADULT,NA,AD,NA,2/20/14,NA,CC,3/14/14,NA,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1104,412,CVB,BMOR,Hatchery
M067820,M692,10H,M140158MKH,4325,NA,Oncorhynchus,mykiss,455,NA,Male,NA,ADULT,NA,AD,NA,2/27/14,NA,CC,3/14/14,NA,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1128,412,CVB,BMOR,Hatchery
M067821,M692,11A,M140159MKH,4325,NA,Oncorhynchus,mykiss,430,NA,Male,NA,ADULT,NA,AD,NA,2/27/14,NA,CC,3/14/14,None,PARTIAL AD CLIP. PREVIOUSLY SAMPLED- TISSUE AND SCALES,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1140,412,CVB,BMOR,Hatchery
M067822,M692,11B,M140160MKH,4325,NA,Oncorhynchus,mykiss,471,NA,Female,NA,ADULT,NA,AD,NA,2/27/14,NA,CC,3/14/14,NA,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1152,412,CVB,BMOR,Hatchery
M067823,M692,11C,M140161MKH,4325,NA,Oncorhynchus,mykiss,474,NA,Male,NA,ADULT,NA,AD,NA,2/27/14,NA,CC,3/14/14,NA,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1153,412,CVB,BMOR,Hatchery
M067824,M692,11D,M140162MKH,4325,NA,Oncorhynchus,mykiss,459,NA,Male,NA,ADULT,NA,N,NA,2/27/14,NA,CC,3/14/14,NA,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1155,412,CVB,BMOR,Hatchery
M067825,M692,11E,M140163MKH,4325,NA,Oncorhynchus,mykiss,429,NA,Female,NA,ADULT,NA,AD,NA,3/6/14,NA,CC,3/14/14,None,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1156,412,CVB,BMOR,Hatchery
M067826,M692,11F,M140164MKH,4325,NA,Oncorhynchus,mykiss,492,NA,Male,NA,ADULT,NA,AD,NA,3/6/14,NA,CC,3/14/14,None,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1157,412,CVB,BMOR,Hatchery
M067828,M692,11H,M140166MKH,4325,NA,Oncorhynchus,mykiss,433,NA,Female,NA,ADULT,NA,AD,NA,3/6/14,NA,CC,3/14/14,None,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1159,412,CVB,BMOR,Hatchery
M067829,M692,12A,M140167MKH,4325,NA,Oncorhynchus,mykiss,500,NA,Male,NA,ADULT,NA,N,NA,3/6/14,NA,CC,3/14/14,None,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1160,412,CVB,BMOR,Hatchery
M067830,M692,12B,M140168MKH,4325,NA,Oncorhynchus,mykiss,484,NA,Male,NA,ADULT,NA,N,NA,3/6/14,NA,CC,3/14/14,None,NA,California,San Francisco,Sacramento River,NA,NA,Mokelumne River,NA,Mokelumne River Hatchery,NA,NA,NA,NA,steelhead1161,412,CVB,BMOR,Hatchery
M111700,M1142,1A,OmyAC09SSNT_0056,5159,NA,Oncorhynchus,mykiss,NA,NA,NA,NA,NA,Winter,NA,NA,NA,NA,CC,10/5/18,NA,NA,Oregon,NA,Columbia River,Willamette River,Santiam River,South Santiam River,Foster Trap,NA,NA,NA,NA,NA,steelhead1162,9,Coastal_north,DSSR,Below
M111701,M1142,1B,OmyAC09SSNT_0068,5159,NA,Oncorhynchus,mykiss,NA,NA,NA,NA,NA,Winter,NA,NA,NA,NA,CC,10/5/18,NA,NA,Oregon,NA,Columbia River,Willamette River,Santiam River,South Santiam River,Foster Trap,NA,NA,NA,NA,NA,steelhead1174,9,Coastal_north,DSSR,Below
M111702,M1142,1C,OmyAC09SSNT_0069,5159,NA,Oncorhynchus,mykiss,NA,NA,NA,NA,NA,Winter,NA,NA,NA,NA,CC,10/5/18,NA,NA,Oregon,NA,Columbia River,Willamette River,Santiam River,South Santiam River,Foster Trap,NA,NA,NA,NA,NA,steelhead1186,9,Coastal_north,DSSR,Below
M111703,M1142,1D,OmyAC09SSNT_0070,5159,NA,Oncorhynchus,mykiss,NA,NA,NA,NA,NA,Winter,NA,NA,NA,NA,CC,10/5/18,NA,NA,Oregon,NA,Columbia River,Willamette River,Santiam River,South Santiam River,Foster Trap,NA,NA,NA,NA,NA,steelhead1198,9,Coastal_north,DSSR,Below
M111704,M1142,1E,OmyAC09SSNT_0071,5159,NA,Oncorhynchus,mykiss,NA,NA,NA,NA,NA,Winter,NA,NA,NA,NA,CC,10/5/18,NA,NA,Oregon,NA,Columbia River,Willamette River,Santiam River,South Santiam River,Foster Trap,NA,NA,NA,NA,NA,steelhead1210,9,Coastal_north,DSSR,Below
M111705,M1142,1F,OmyAC09SSNT_0078,5159,NA,Oncorhynchus,mykiss,NA,NA,NA,NA,NA,Winter,NA,NA,NA,NA,CC,10/5/18,NA,NA,Oregon,NA,Columbia River,Willamette River,Santiam River,South Santiam River,Foster Trap,NA,NA,NA,NA,NA,steelhead1222,9,Coastal_north,DSSR,Below
M111706,M1142,1G,OmyAC09SSNT_0085,5159,NA,Oncorhynchus,mykiss,NA,NA,NA,NA,NA,Winter,NA,NA,NA,NA,CC,10/5/18,NA,NA,Oregon,NA,Columbia River,Willamette River,Santiam River,South Santiam River,Foster Trap,NA,NA,NA,NA,NA,steelhead1234,9,Coastal_north,DSSR,Below
M111707,M1142,1H,OmyAC09SSNT_0094,5159,NA,Oncorhynchus,mykiss,NA,NA,NA,NA,NA,Winter,NA,NA,NA,NA,CC,10/5/18,NA,NA,Oregon,NA,Columbia River,Willamette River,Santiam River,South Santiam River,Foster Trap,NA,NA,NA,NA,NA,steelhead1246,9,Coastal_north,DSSR,Below
M111708,M1142,2A,OmyAC09SSNT_0096,5159,NA,Oncorhynchus,mykiss,NA,NA,NA,NA,NA,Winter,NA,NA,NA,NA,CC,10/5/18,NA,NA,Oregon,NA,Columbia River,Willamette River,Santiam River,South Santiam River,Foster Trap,NA,NA,NA,NA,NA,steelhead1163,9,Coastal_north,DSSR,Below
M111709,M1142,2B,OmyAC05MCKR_0013,5159,NA,Oncorhynchus,mykiss,NA,NA,NA,NA,NA,Summer,NA,NA,NA,NA,CC,10/5/18,NA,NA,Oregon,Linn,Columbia River,Willamette River,NA,McKenzie River,Leaburg Bypass,NA,NA,NA,NA,NA,steelhead1175,25,Coastal_north,DMCR,Below
M111711,M1142,2D,OmyAC05MCKR_0046,5159,NA,Oncorhynchus,mykiss,NA,NA,NA,NA,NA,Summer,NA,NA,NA,NA,CC,10/5/18,NA,NA,Oregon,Linn,Columbia River,Willamette River,NA,McKenzie River,Leaburg Bypass,NA,NA,NA,NA,NA,steelhead1199,25,Coastal_north,DMCR,Below
M111712,M1142,2E,OmyAC05MCKR_0049,5159,NA,Oncorhynchus,mykiss,NA,NA,NA,NA,NA,Summer,NA,NA,NA,NA,CC,10/5/18,NA,NA,Oregon,Linn,Columbia River,Willamette River,NA,McKenzie River,Leaburg Bypass,NA,NA,NA,NA,NA,steelhead1211,25,Coastal_north,DMCR,Below
M111713,M1142,2F,OmyAC11MCKR_0056,5159,NA,Oncorhynchus,mykiss,NA,NA,NA,NA,NA,Summer,NA,NA,NA,NA,CC,10/5/18,NA,NA,Oregon,Linn,Columbia River,Willamette River,NA,McKenzie River,Leaburg Bypass,NA,NA,NA,NA,NA,steelhead1223,25,Coastal_north,DMCR,Below
M111714,M1142,2G,OmyAC11MCKR_0061,5159,NA,Oncorhynchus,mykiss,NA,NA,NA,NA,NA,Summer,NA,NA,NA,NA,CC,10/5/18,NA,NA,Oregon,Linn,Columbia River,Willamette River,NA,McKenzie River,Leaburg Bypass,NA,NA,NA,NA,NA,steelhead1235,25,Coastal_north,DMCR,Below
M111715,M1142,2H,OmyAC11MCKR_0062,5159,NA,Oncorhynchus,mykiss,NA,NA,NA,NA,NA,Summer,NA,NA,NA,NA,CC,10/5/18,NA,NA,Oregon,Linn,Columbia River,Willamette River,NA,McKenzie River,Leaburg Bypass,NA,NA,NA,NA,NA,steelhead1247,25,Coastal_north,DMCR,Below
M111716,M1142,3A,OmyAC11MCKR_0063,5159,NA,Oncorhynchus,mykiss,NA,NA,NA,NA,NA,Summer,NA,NA,NA,NA,CC,10/5/18,NA,NA,Oregon,Linn,Columbia River,Willamette River,NA,McKenzie River,Leaburg Bypass,NA,NA,NA,NA,NA,steelhead1164,25,Coastal_north,DMCR,Below
M111717,M1142,3B,OmyAC11MCKR_0068,5159,NA,Oncorhynchus,mykiss,NA,NA,NA,NA,NA,Summer,NA,NA,NA,NA,CC,10/5/18,NA,NA,Oregon,Linn,Columbia River,Willamette River,NA,McKenzie River,Leaburg Bypass,NA,NA,NA,NA,NA,steelhead1176,25,Coastal_north,DMCR,Below
M111718,M1142,3C,OmyAC11MCKR_0074,5159,NA,Oncorhynchus,mykiss,NA,NA,NA,NA,NA,Summer,NA,NA,NA,NA,CC,10/5/18,NA,NA,Oregon,Linn,Columbia River,Willamette River,NA,McKenzie River,Leaburg Bypass,NA,NA,NA,NA,NA,steelhead1188,25,Coastal_north,DMCR,Below
M111719,M1142,3D,OmyAC11MCKR_0080,5159,NA,Oncorhynchus,mykiss,NA,NA,NA,NA,NA,Summer,NA,NA,NA,NA,CC,10/5/18,NA,NA,Oregon,Linn,Columbia River,Willamette River,NA,McKenzie River,Leaburg Bypass,NA,NA,NA,NA,NA,steelhead1200,25,Coastal_north,DMCR,Below
M111720,M1142,3E,OmyAC11MCKR_0084,5159,NA,Oncorhynchus,mykiss,NA,NA,NA,NA,NA,Summer,NA,NA,NA,NA,CC,10/5/18,NA,NA,Oregon,Linn,Columbia River,Willamette River,NA,McKenzie River,Leaburg Bypass,NA,NA,NA,NA,NA,steelhead1212,25,Coastal_north,DMCR,Below
M111721,M1142,3F,OmyAC11MCKR_0095,5159,NA,Oncorhynchus,mykiss,NA,NA,NA,NA,NA,Summer,NA,NA,NA,NA,CC,10/5/18,NA,NA,Oregon,Linn,Columbia River,Willamette River,NA,McKenzie River,Leaburg Bypass,NA,NA,NA,NA,NA,steelhead1224,25,Coastal_north,DMCR,Below
M111722,M1142,3G,OmyAC11MCKR_0103,5159,NA,Oncorhynchus,mykiss,NA,NA,NA,NA,NA,Summer,NA,NA,NA,NA,CC,10/5/18,NA,NA,Oregon,Linn,Columbia River,Willamette River,NA,McKenzie River,Leaburg Bypass,NA,NA,NA,NA,NA,steelhead1236,25,Coastal_north,DMCR,Below
M111723,M1142,3H,OmyAC11MCKR_0112,5159,NA,Oncorhynchus,mykiss,NA,NA,NA,NA,NA,Summer,NA,NA,NA,NA,CC,10/5/18,NA,NA,Oregon,Linn,Columbia River,Willamette River,NA,McKenzie River,Leaburg Bypass,NA,NA,NA,NA,NA,steelhead1248,25,Coastal_north,DMCR,Below
M111724,M1142,4A,OmyAC11MCKR_0120,5159,NA,Oncorhynchus,mykiss,NA,NA,NA,NA,NA,Summer,NA,NA,NA,NA,CC,10/5/18,NA,NA,Oregon,Linn,Columbia River,Willamette River,NA,McKenzie River,Leaburg Bypass,NA,NA,NA,NA,NA,steelhead1165,25,Coastal_north,DMCR,Below
M111725,M1142,4B,OmyAC11MCKR_0261,5159,NA,Oncorhynchus,mykiss,NA,NA,NA,NA,NA,Summer,NA,NA,NA,NA,CC,10/5/18,NA,NA,Oregon,Linn,Columbia River,Willamette River,NA,McKenzie River,Leaburg Bypass,NA,NA,NA,NA,NA,steelhead1177,25,Coastal_north,DMCR,Below
M111726,M1142,4C,OmyAC11MCKR_0264,5159,NA,Oncorhynchus,mykiss,NA,NA,NA,NA,NA,Summer,NA,NA,NA,NA,CC,10/5/18,NA,NA,Oregon,Linn,Columbia River,Willamette River,NA,McKenzie River,Leaburg Bypass,NA,NA,NA,NA,NA,steelhead1189,25,Coastal_north,DMCR,Below
M111727,M1142,4D,OmyAC11MCKR_0267,5159,NA,Oncorhynchus,mykiss,NA,NA,NA,NA,NA,Summer,NA,NA,NA,NA,CC,10/5/18,NA,NA,Oregon,Linn,Columbia River,Willamette River,NA,McKenzie River,Leaburg Bypass,NA,NA,NA,NA,NA,steelhead1201,25,Coastal_north,DMCR,Below
